gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
FBgn0016126,324.1030985793183,-0.006377012734313934,0.16903018536736247,0.946002003346879,0.989018298436889
FBgn0016131,392.4679396425781,-0.0148472322589321,0.11860686986038985,0.8778548413908877,0.9743247382968558
FBgn0016641,656.3179863382093,-0.08477949886220824,0.11026508723666498,0.3627587270703941,0.7491912867014615
FBgn0016650,1.6087130810490304,0.0065947859431950695,0.20409967509524857,0.8043496681999375,NA
FBgn0016660,0,NA,NA,NA,NA
FBgn0016672,402.2329340819407,0.22023653576754923,0.17158221209914024,0.07106712702547849,0.32357313907716495
FBgn0016675,4.088323198084635,0.045536500451932055,0.20729619077358497,0.3406160970497314,NA
FBgn0016684,24.3492938111577,-0.007331424256651259,0.18011292382201435,0.9319212569831428,0.9864779237818733
FBgn0016685,2752.410619684273,0.044871706251139294,0.08095814405410237,0.5468714210646428,0.8534126468341837
FBgn0016687,2053.4948268003027,0.032300228684646375,0.11918957190823656,0.7332041859512539,0.933296392438876
FBgn0016691,2158.865227091268,0.13074126463088845,0.10437689133540158,0.14891766230112624,0.49719767552714766
FBgn0016693,6224.418287448778,-0.1986610287158603,0.14074634986822648,0.06958289859564061,0.31961283941032936
FBgn0016694,1207.7975996310906,-0.40320724225223925,0.22818363220333093,0.009314229451736366,0.07996906213477582
FBgn0016696,1123.0733528315413,0.03872804895234647,0.11808169234105852,0.6903065177231711,0.9158878245616229
FBgn0016697,1057.267527503668,0.2240572347193066,0.15291711391855203,0.05446576219780736,0.2757412036328167
FBgn0016698,442.10592086918604,0.11875850454065981,0.1094820971339527,0.2031145502758267,0.5877958036998934
FBgn0016700,3973.904170270495,0.049642660850088616,0.08932225021486556,0.5376886899182087,0.8519289865199412
FBgn0016701,687.3586793857037,-0.08887627168275523,0.10186046118473552,0.31489991103713433,0.7166836093962452
FBgn0016715,150.87604730171824,-1.931182076136904,0.2066812660359076,3.5382404626677623e-22,8.180215380773274e-20
FBgn0016726,8362.428582024788,-0.13465004313763104,0.13528017186886326,0.2000480154758232,0.583596085806266
FBgn0016754,915.342708581746,-0.24284074769550912,0.12395823619306165,0.018669277937645282,0.1344155711721641
FBgn0016756,587.8132192119011,0.030573786431021262,0.1125250112400089,0.747067306981802,0.9366508837842489
FBgn0016762,253.55263972462635,0.058249885804528466,0.1252497884088427,0.5605830654137691,0.8592509859003316
FBgn0016792,952.3733027614887,-0.25092447069449253,0.13475549768345615,0.021485927132859045,0.14802342538341137
FBgn0016794,2626.8461326426955,0.015864025951005202,0.10282776546747212,0.8576587593032681,0.9665752317150614
FBgn0016797,70.32595803179935,0.14381358213942003,0.182614524950247,0.21102450098261435,0.5979741157629678
FBgn0016917,5276.38214429226,-0.14650340135153175,0.10660473516159187,0.11447277343822396,0.431111716437257
FBgn0016919,75.04981173077796,-0.15175191242493996,0.1966377888510528,0.18846528736662566,0.566894321197118
FBgn0016920,3.519190998061703,-0.0661630006347599,0.2172245019296267,0.11458134512127341,NA
FBgn0016926,918.235620157575,-0.3791338195741162,0.13702264188214044,0.0010361529799481023,0.013732326834566967
FBgn0016930,1331.4948586437224,0.01917631900620239,0.10291988123021215,0.8305718045645778,0.9613195841177835
FBgn0016940,531.5650624707866,-0.04217931843664806,0.12546534916718155,0.671245305876998,0.909274188215297
FBgn0016970,109.79840636083618,0.15580356017984273,0.17120803506968296,0.17968378543013888,0.550860971340639
FBgn0016974,16.222566950747677,-0.028581490387254875,0.18943256473985096,0.7133896856790731,0.9231253659681166
FBgn0016975,0,NA,NA,NA,NA
FBgn0016976,0,NA,NA,NA,NA
FBgn0016977,10628.734100310907,-0.10828345696091919,0.1679128530425059,0.3295517000385408,0.7289021523839423
FBgn0016978,1070.2245017083847,-0.13561703725355062,0.14264203194532526,0.20702815702181082,0.5930628914401112
FBgn0016983,2324.982121193573,0.041443927469258866,0.07974082269384841,0.5752104734725358,0.8651467718000283
FBgn0016984,2567.355680881817,-0.022995002774750885,0.07885803976339939,0.7512301418715195,0.9387087958276404
FBgn0017397,1231.7074740487303,0.07911898078916921,0.12397244498047458,0.4293863928680187,0.7937021232519741
FBgn0017414,96.60418195808263,0.31403667994191,0.22583843287145214,0.030304836833175856,0.18669663727795902
FBgn0017418,926.899812484083,-0.10675450469673621,0.09051427628010812,0.18772036317280416,0.5652483955450351
FBgn0017429,420.5220609121675,0.00859353279148013,0.10907250748976732,0.927009514717674,0.9859260260876282
FBgn0017430,174.75248700003144,-0.008534075296499381,0.13087917573398378,0.9318846615649378,0.9864779237818733
FBgn0017448,4.3365865202503215,0.02381878116755025,0.20212008140729756,0.6088084150589526,NA
FBgn0017453,1978.4830217142814,-0.08118937385225289,0.10263357007458311,0.3595360469840889,0.7487512323681734
FBgn0017456,21.778812129010177,0.15969899487263217,0.2498858839567655,0.12215920121491318,0.4468297565660428
FBgn0017457,715.6888847943386,-0.1744756078285355,0.12392327517784077,0.08495193310867134,0.3623357223915442
FBgn0017482,96.75430087145988,-0.1292255926478853,0.15953118792556262,0.24594309206908888,0.646756510360514
FBgn0017545,27647.748732954045,-0.0013095465656311252,0.15125448943934136,0.9968336289861657,0.9984512273104673
FBgn0017549,770.7115754011019,0.17062834131735224,0.1299851164324394,0.10320946371539455,0.4073830561278532
FBgn0017550,2102.2024368401394,-0.16559981696613146,0.11600816596731212,0.08762482769745995,0.36889298984621105
FBgn0017551,289.54224060160294,0.4042936099230215,0.14741428184055574,9.95378914395627e-4,0.01327650433415834
FBgn0017556,0.2773918223834849,-0.0011615271340304292,0.20549558272265517,0.9680961680911633,NA
FBgn0017557,0.12550451503307908,-0.005067517306345423,0.20573187001951126,0.8394799935341549,NA
FBgn0017558,621.660523949391,0.027124469276839817,0.1291507860421391,0.7890750811322202,0.9509089523090184
FBgn0017561,4.54122873847657,0.041006747167726086,0.20602771023279343,0.3741764011018647,NA
FBgn0017566,2946.434779519044,-0.08001949363477685,0.13711677707384545,0.43925440695638357,0.8001563644337887
FBgn0017567,1074.9886952227253,-0.053479398057588334,0.12146675195987759,0.5849386063649027,0.8698482173473717
FBgn0017572,1515.79195683563,-0.11046559755816063,0.08948780310650542,0.16950989153731297,0.5330140620160557
FBgn0017577,1363.9307793731662,0.23820220788098595,0.11816963821455201,0.017558424665526883,0.12853013939417787
FBgn0017578,168.53511308582216,-0.10492412377236131,0.18591125469596187,0.3227627430087012,0.722106213190431
FBgn0017579,23639.09131926638,-0.06203345383650718,0.13950044567514666,0.5493652405650931,0.8549144670703717
FBgn0017581,24117.805468706447,-0.05704615389854904,0.11312869753249202,0.5447701633486561,0.8532272044224116
FBgn0017590,0.08734367694653804,0.005841529757157075,0.20572796198273346,0.8132152263842578,NA
FBgn0019624,2590.6345355297785,0.052328280604966915,0.12941588899087722,0.6068894664985754,0.8816687471237569
FBgn0019637,1228.891401331329,0.0802008074988452,0.11415901102288036,0.40167947517812447,0.7757907241747737
FBgn0019643,18.08743199441171,0.08948279032399364,0.20886475585708597,0.29417295206417843,0.6967716231638836
FBgn0019644,2125.48796984313,0.07392105043175713,0.13942119543046091,0.4806586788149672,0.8240435753712549
FBgn0019650,7.211852078405606,-0.013281468131539293,0.19743893653247313,0.8149982869815635,0.9567323755469722
FBgn0019660,253.59290786862482,0.01501765639669647,0.19628945946986112,0.8091654969624384,0.9550548435707034
FBgn0019661,138.0410874739565,0.002936580905692021,0.2001096741398736,0.9533710414863343,0.9902542341558419
FBgn0019662,1240.690756102792,-0.13962078593007812,0.11639825825138102,0.1491121874384793,0.49719767552714766
FBgn0019686,772.4138909886788,0.08932113107512873,0.09638144506146794,0.2949079008157226,0.69746567154821
FBgn0019809,0.8406053627960299,-0.007569176942341186,0.20503513864661294,0.705701931405441,NA
FBgn0019828,0,NA,NA,NA,NA
FBgn0019830,637.7445385359657,-4.143881442042776e-5,0.11438455156064362,0.9976098307864575,0.9986879170445431
FBgn0019886,2074.253400406551,0.11548589634337689,0.08923739090621051,0.15087976248328994,0.5011062502587479
FBgn0019890,2288.633521308983,-0.051141212188304606,0.0925001416894206,0.5349586992562507,0.851047064450555
FBgn0019925,1265.2287093185612,0.03498193456461001,0.1028213015330577,0.6908470695836312,0.9158878245616229
FBgn0019928,4.732603816266057,0.04537294403693626,0.2059201030131206,0.3797414733121324,NA
FBgn0019929,0.18765639836784107,0.007128524532182141,0.20579416191611785,0.7874583451344783,NA
FBgn0019932,291.8408178085489,-0.08384747979869184,0.17691824279379484,0.4187968497718957,0.7878947062955443
FBgn0019936,13445.262223823185,9.789831655144616e-4,0.08506493723367568,0.9970779456819291,0.9985175961870648
FBgn0019938,1769.543668402312,-0.17234396615487013,0.12892563229523826,0.09639268821784458,0.3896436833594563
FBgn0019940,0.746177187178606,0.010764568086803218,0.20512483997568123,0.5835303318078049,NA
FBgn0019947,1534.1646359340189,-0.011938325489063496,0.11329543146001977,0.8991222337998578,0.97861115027709
FBgn0019948,2287.428602134537,-0.16906575157600542,0.0992935582909591,0.05220878367306435,0.268748962791418
FBgn0019949,325.85977409102696,0.0643634774418171,0.11604288536063968,0.5037993550252031,0.8361526354853588
FBgn0019952,1462.1583004837767,-0.221412602099599,0.16699805787160474,0.06462625249789763,0.3068364515345134
FBgn0019957,1168.2127930583752,-0.287933081820566,0.14603812506843147,0.013099155892427468,0.10198716042345539
FBgn0019960,1733.8302935790346,-0.050728939794110424,0.10488187712097527,0.5724824196892568,0.8643515778105647
FBgn0019968,2134.754360777681,0.008214812230003391,0.09696351529126561,0.9231820403234777,0.9857452846508075
FBgn0019972,1020.3305063738798,-0.075595968427806845,0.0964522805743642,0.37354210082200534,0.7597781555465968
FBgn0019982,580.68412859438,0.013642248258786894,0.13650906897031986,0.8901821193495281,0.9763875959521854
FBgn0019985,116.6095537658799,-0.08288793488347011,0.1884246075767398,0.4002716151324443,0.7745781568815006
FBgn0019990,2069.6511400850454,-0.15368646032422537,0.1144258140526543,0.10987267178369219,0.42272729621333305
FBgn0020018,253.5428028186698,0.21492601894531957,0.14307969059944228,0.05466551043034653,0.27608073016491147
FBgn0020224,976.2601448549336,0.02220997393848011,0.08931340731663327,0.7834191507173582,0.9489735979363373
FBgn0020235,8247.690757904622,-0.018073715597471094,0.11486003658671708,0.8468920408371805,0.9631537399881278
FBgn0020236,5118.483555438291,-0.11437949558897349,0.10624216824205526,0.20830635330895367,0.5947628743020313
FBgn0020238,13887.646585557308,0.08188772398869237,0.10678511671399013,0.38976035186982805,0.7681684604813116
FBgn0020240,2424.8276126914516,0.6041730233548168,0.11508975635260234,1.7106547557067636e-8,7.90987751763744e-7
FBgn0020245,1734.303831628373,-0.055279492451317774,0.09910825364346769,0.523420277568607,0.8469198721983383
FBgn0020248,35.62576970800417,2.02110942514095,0.3319678597522907,6.497317074401132e-11,4.544300000860556e-9
FBgn0020249,994.7272574981884,0.32793326190563105,0.13689257444018302,0.003988781439580328,0.04103662289447104
FBgn0020251,333.4233776217492,-0.10524388182580899,0.13085892357943726,0.3065920903840609,0.7087380014427457
FBgn0020255,6494.397856619274,0.2614629830075058,0.14131335205919887,0.021480701232405888,0.14802342538341137
FBgn0020257,1080.0257847900084,-0.6493107910041023,0.1103573365257069,3.759420312617777e-10,2.2839164424757486e-8
FBgn0020258,3.3035454966261826,-0.039283327103197214,0.20775007930030856,0.2922695338762852,NA
FBgn0020261,736.2972457064521,0.06891197652344604,0.12516094275480222,0.4948893658588187,0.8311941841980804
FBgn0020269,6.345590019412608,-0.015366936479794743,0.19779744264931567,0.7863300545889231,NA
FBgn0020270,829.7687196593388,0.22635701291569654,0.09792653403276552,0.009319955577403886,0.07996906213477582
FBgn0020272,604.1592973116589,0.009862300207162032,0.11276045013410155,0.9175429341413854,0.9848568030358864
FBgn0020277,2.556618592926318,-0.010924004862974119,0.20253271461549488,0.7715731778180828,NA
FBgn0020278,1694.681932554248,0.056567946739646484,0.1018100646773374,0.5232616659732359,0.8469198721983383
FBgn0020279,10928.609584403845,-0.0770905449618607,0.14529338277763873,0.4636349458853568,0.816331741039214
FBgn0020280,0,NA,NA,NA,NA
FBgn0020294,11.511386186360472,0.12805579306545378,0.2482503314263681,0.08682483747731574,0.36682391996126856
FBgn0020299,6.066793821585919,-0.061242654708682336,0.21107269345095478,0.2659162948715111,NA
FBgn0020300,0.1593498210202256,-0.005767604360510484,0.20576229295586557,0.7577455165315214,NA
FBgn0020303,197.83288367551242,-0.2834741875034514,0.20735654048923569,0.037342813665875975,0.21449567849626344
FBgn0020304,4497.862974979197,0.006425640903566714,0.11375715509397605,0.9582183200536832,0.9903804057651765
FBgn0020305,563.9286085997926,-0.015573526460032084,0.09761349030443416,0.8429437936707083,0.9631537399881278
FBgn0020306,6841.574158991741,-0.09995118216092144,0.09660299876847277,0.23999755336567236,0.6373689350298053
FBgn0020307,7.496319415077091,-0.07953398498694897,0.22079099768141014,0.13220036892631418,0.4669150533593428
FBgn0020309,9216.338951762124,0.21643822161775988,0.10862667046440089,0.0213628200633337,0.14788773301500652
FBgn0020312,1541.8917206949318,-0.009083073476477403,0.11001455203275003,0.9096663030702739,0.9819433192643223
FBgn0020367,3855.376406964597,0.11427539158244311,0.1203396810514971,0.24918820038454675,0.6496220651949193
FBgn0020368,156.54433953357056,-0.007715583707445864,0.13739499946567035,0.9387530357806203,0.9886424796662157
FBgn0020369,2606.9631651847963,0.13119179503257536,0.12462363988591854,0.19517801945249702,0.5747614555400155
FBgn0020370,2583.835581373884,-0.11903164232653367,0.10544032365525988,0.18864633830415037,0.5670228387606242
FBgn0020371,0.6228298235636154,-0.01137730130261,0.20559308610770724,0.5665344316144163,NA
FBgn0020372,38.55066933712762,-0.05630174853115363,0.17600775503327104,0.5669460825883088,0.8635408840956064
FBgn0020376,40.81337066342982,-1.3153074810959873,0.369419787455144,1.7664607980236165e-5,4.388732305059869e-4
FBgn0020377,1.3895064865188866,0.031146380576111826,0.20725680541186392,0.2726486838569935,NA
FBgn0020378,0.480179500857571,0.004328180290302142,0.20511937611478384,0.8602372782974433,NA
FBgn0020379,504.79618784837425,-0.06983130352492462,0.13077446861787864,0.49108777421485883,0.8285675136408412
FBgn0020381,153.61204240243623,0.2105883679615508,0.15902745488132167,0.07395497549377741,0.33092863496489755
FBgn0020385,224.43053320319123,-0.26253220418966017,0.16003024778895153,0.029482678070316196,0.18339635992469483
FBgn0020386,2963.0501247295015,-0.3465726372858847,0.11024294413679728,3.7787373008540276e-4,0.0059565209384484985
FBgn0020388,1296.737383129919,0.038189241406799544,0.09892801552628298,0.6535624106425866,0.9010435553715833
FBgn0020389,541.6469721719507,-0.03599023481011436,0.13180254013142215,0.7358780471541255,0.9346426043741471
FBgn0020391,222.1209274794074,0.5795087513124617,0.1579872241020623,2.5019412648261714e-5,5.832957184075132e-4
FBgn0020392,746.5150099046202,0.05430984034310295,0.10642630447690905,0.5518278458238387,0.8563981280611243
FBgn0020399,1.6042996824421563,0.008841225078651139,0.20379517476904632,0.7723658244775513,NA
FBgn0020407,320.15804456221565,-0.08393012909372628,0.11620797654267333,0.3827155531234136,0.7646838008001637
FBgn0020412,1643.4254937383243,0.01730172563860835,0.11825164233740823,0.8593968648009264,0.967111966703368
FBgn0020414,9280.77951743329,-0.37695206831331973,0.12685841067726047,5.653146247771699e-4,0.00845852033262134
FBgn0020415,13205.709351304218,-0.15921073003589142,0.11808315955204182,0.10553391880903626,0.412956655499581
FBgn0020416,8716.263028672493,-0.2999347970233105,0.12180091288486682,0.003805536818417677,0.03934594153998798
FBgn0020429,0.1593498210202256,-0.005767604360510484,0.20576229295586557,0.7577455165315214,NA
FBgn0020439,4.679585992257692,-0.012738249431752727,0.2005368975183803,0.7828715131561478,NA
FBgn0020440,793.1266854458447,-0.05994868676064144,0.11843689883675436,0.5362758630963731,0.8516359489698746
FBgn0020443,5183.821708318083,-0.0721324565584836,0.07682067018146256,0.31170978413615846,0.7131282389679073
FBgn0020445,15.803928216599749,0.0838059942239369,0.20569315222184084,0.32192162568033467,0.7214199489869213
FBgn0020493,336.0122155232193,-0.705941618227941,0.17606539325600692,4.728970819208247e-6,1.3619108694903198e-4
FBgn0020496,2332.024219263956,0.22843023703212956,0.12225551157743546,0.025440084082511662,0.16555800290474298
FBgn0020497,5580.529519640916,-0.06799968279783765,0.09940177185753196,0.43036890903295444,0.7940501950523786
FBgn0020503,1303.846495530735,-0.11859519586984091,0.15088905657639706,0.27556423655206963,0.6778770303687146
FBgn0020506,0.38441690718667987,0.0062774456696848,0.20543035998074297,0.7278380948116436,NA
FBgn0020508,0.9175113067346514,0.004130564727112028,0.20464206558893278,0.8477895840432537,NA
FBgn0020509,0.7485689342477118,-0.0035289571221270317,0.20480447202385654,0.8651268113407695,NA
FBgn0020510,1735.31509348913,-0.0217092565410794,0.09337517451907397,0.7923310445396676,0.951734923322796
FBgn0020513,5666.015595976214,0.06463823511872757,0.11257803089626739,0.4945934007436909,0.8311941841980804
FBgn0020517,0,NA,NA,NA,NA
FBgn0020518,0.36473549933002297,0.001882167886420528,0.20541100115719732,0.8345798075445992,NA
FBgn0020521,6.420543835436529,-0.0029763014876382243,0.19737788157668243,0.9562197372665668,NA
FBgn0020545,1340.8275954165626,-0.1482150931503843,0.15244803007779975,0.1821093078437075,0.5549966199865168
FBgn0020546,0,NA,NA,NA,NA
FBgn0020556,0,NA,NA,NA,NA
FBgn0020611,1192.8495379579535,-0.04923325473910235,0.09036223992460932,0.5432693902649822,0.8528480043560619
FBgn0020616,1185.8221850156658,-0.10286664615943915,0.10172834292190928,0.2439342898649663,0.6437111904077726
FBgn0020617,0.19004814543694687,-0.005571241535674625,0.20575599196506472,0.8394799935341549,NA
FBgn0020618,28109.942619679212,-0.2782044170198086,0.1663617797377002,0.025630336149054495,0.16600878425570473
FBgn0020620,2536.682044905655,-0.13821930530684318,0.08931525157209483,0.08415582874130098,0.36011771856753116
FBgn0020621,1719.8086453417777,0.029872659926726684,0.08848791676654866,0.7092235643058046,0.9214592141300674
FBgn0020622,881.0047911711116,-0.1384580309418785,0.12942620218513043,0.17907344043466406,0.5501765392165777
FBgn0020623,14.721645130701898,-0.030091530120485394,0.19343802533726312,0.6764635025394288,0.9102950688843813
FBgn0020626,1531.764484184166,-0.05072208370889635,0.12293280660506486,0.630406470164057,0.8930999348099954
FBgn0020633,1870.5156858467778,0.3200428873617042,0.11847481483881275,0.0018981656780677528,0.022601477737564962
FBgn0020637,0.7224207375814025,0.001436175935985135,0.20504351125816614,0.920897286312043,NA
FBgn0020638,0.1715687152070627,0.006979655880224862,0.2057852316767324,0.7874583451344784,NA
FBgn0020639,1.0288460289294104,0.028373061727652693,0.2075635130880198,0.16323631944122394,NA
FBgn0020640,0,NA,NA,NA,NA
FBgn0020641,0.5185749345951294,0.0068119046452051425,0.20535830547703848,0.7279417985973831,NA
FBgn0020642,0.25100903006615816,-0.006363911020955325,0.20579973226139034,0.6895894846606534,NA
FBgn0020643,0,NA,NA,NA,NA
FBgn0020644,0,NA,NA,NA,NA
FBgn0020645,0,NA,NA,NA,NA
FBgn0020646,0,NA,NA,NA,NA
FBgn0020647,4018.839632845823,-0.007191093390200016,0.11528543591767457,0.937156095051471,0.9881414643327487
FBgn0020653,5051.704078217996,0.19502208024807105,0.1303517132957742,0.06474647920661838,0.3071202696586887
FBgn0020655,1046.0302043121217,-0.05421791445259411,0.09569973305325472,0.5208088929865833,0.8459587073238355
FBgn0020756,2142.8229840016506,-0.17709482224386383,0.10719629652036745,0.054572474797151375,0.27608073016491147
FBgn0020762,1114.340793740525,-0.299931934941413,0.13881202984923552,0.007824431690098133,0.07025107330818421
FBgn0020764,820.1701445494731,-0.3055727613157276,0.14493610906180038,0.008644326121434077,0.07533688618711605
FBgn0020765,0.21993348614705138,-0.0057452144461565165,0.2057655007022434,0.8394799935341549,NA
FBgn0020766,615.6839521042317,-0.11212897212367386,0.10284752554534413,0.2077597639745632,0.5940173533357229
FBgn0020767,1264.8502955907193,-0.08439121338525443,0.10541969169403784,0.35318671201176044,0.7437339303794808
FBgn0020880,1.582323598527325,0.005853374850343862,0.20379976739903996,0.841788792247862,NA
FBgn0020887,1091.7293312691788,-0.27026612439526865,0.11093268252075382,0.004964353924476527,0.04912998539050908
FBgn0020906,0.2773918223834849,-0.0011615271340304292,0.20549558272265517,0.9680961680911633,NA
FBgn0020907,0,NA,NA,NA,NA
FBgn0020909,453.8087979952514,-0.1820914077554313,0.13424431221836158,0.08658437137869178,0.3659937648475631
FBgn0020910,34838.882665823585,-0.03375594054320708,0.15435114578280024,0.7407913536191305,0.9351514419440262
FBgn0020912,0.30727716309358943,-0.0015862402904209154,0.20548737106654202,0.9667996254444297,NA
FBgn0020930,638.19899455332245,-0.023814881929869733,0.11662107486432416,0.8038790180779511,0.9542033384826557
FBgn0021738,4.890633395138122,0.01846661075589356,0.20231280218851216,0.6594401921205404,NA
FBgn0021742,0.34543800118013046,-0.008035031147695234,0.2058568523570007,0.6381183201667986,NA
FBgn0021750,301.1599723946525,0.11849075508587523,0.12153217504464252,0.23293186841302127,0.6291538347195548
FBgn0021760,2683.658152188823,-0.0666953435864905,0.08604806519362371,0.39238162225142165,0.7698048603631601
FBgn0021761,2186.1211222808247,-0.024211068576598382,0.10471676891100623,0.7873750857282144,0.9500323048008014
FBgn0021764,630.3804497976893,0.025208260917641227,0.10779052395661408,0.7829233694807936,0.9489735979363373
FBgn0021765,1499.3801600433146,0.018168722816987302,0.14550108398782743,0.8616944646923281,0.9679137524368531
FBgn0021767,10.67421018873507,-0.030304284847107475,0.19780681840350559,0.6262681475675569,0.8906583537365325
FBgn0021768,808.6258119361496,0.039542126196180534,0.11800274972873667,0.6850331363275377,0.9146195240069174
FBgn0021776,8.116715669895603,0.0131969699518161,0.19627419197334092,0.8282058162072833,0.9609405006561432
FBgn0021795,2179.768591387436,0.386576559122086,0.12466623469076361,3.8431701171258626e-4,0.006035227336761991
FBgn0021796,2383.795391043264,0.10109536361803548,0.08979810926425995,0.21532014011013167,0.6020362497130236
FBgn0021800,449.4166971973395,0.027631115641342793,0.13442658508049726,0.7877506532351272,0.9500722629873878
FBgn0021814,685.5257889440384,-0.08881930639431164,0.11346321067682452,0.34854490274532196,0.7426920531125097
FBgn0021818,1687.9275391228598,-0.009768039367273888,0.08148416749469682,0.893667151121397,0.9777825290894422
FBgn0021825,1631.6982835357205,0.05863056616493926,0.10605958595592534,0.5205465076068903,0.8458293578142434
FBgn0021847,508.7992118899151,-0.04606664831166816,0.11780529685762935,0.6302996627571802,0.8930999348099954
FBgn0021856,633.7152203677332,0.1640605107893952,0.10919498608577763,0.07954420226424845,0.3476093301568045
FBgn0021872,15057.402539453024,-0.05331789298852687,0.09662305258438558,0.5293875979593444,0.8482583175512197
FBgn0021873,1809.5128639164411,-0.02575062727485967,0.10607270912334313,0.7722387132469021,0.9455848634303775
FBgn0021874,511.6940028630656,-0.09801462700654932,0.09882700400492192,0.25753209614131733,0.6575115640382162
FBgn0021875,311.0514434761133,0.1253081055364553,0.14143595778824336,0.24364584815413382,0.6433579930795863
FBgn0021895,2359.53484544323,-0.010555397347223001,0.10885179932726291,0.9080654531310047,0.9811539356626446
FBgn0021906,2191.349737040345,-0.09435848466002604,0.14049858916168295,0.3681605343657062,0.7543574907744395
FBgn0021944,1290.7976267697932,-0.09056597794246357,0.09965361096002104,0.2972408587674647,0.6995496663232764
FBgn0021953,1330.6013555934592,0.11797424624441143,0.12588879555932364,0.22784173895989532,0.6210236780526918
FBgn0021967,930.6197502462414,0.014308460267998093,0.13728784337098826,0.8902316020736173,0.9763875959521854
FBgn0021979,1653.344481839761,0.0055647383714501,0.11696610383202678,0.95544278392636794,0.9903804057651765
FBgn0021995,1175.5043933408108,-0.11797883826037638,0.0878112629076478,0.13609669877686917,0.4728989643435002
FBgn0022023,6643.937978842395,-0.08607515984120555,0.11168765481310114,0.35959438913203007,0.7487512323681734
FBgn0022027,337.03062912669316,0.006771280520464549,0.11128152981873239,0.9427396597701673,0.989018298436889
FBgn0022029,1071.9916146168955,0.127178727577757,0.10519762611736319,0.16183652258898712,0.519660652848038
FBgn0022063,1717.623560223701,-0.07215282878318693,0.10169611377118618,0.41238706677916986,0.7841666796442839
FBgn0022069,1020.1381245392695,-0.10582934694933835,0.09684014372907811,0.21416936462900782,0.6001789972414923
FBgn0022070,376.4784318598736,-0.07250965636079373,0.10764197729618588,0.4292896690925334,0.7937021232519741
FBgn0022085,4676.157133173018,-0.202846301127398,0.11764401448340395,0.03836593448852774,0.21912386157252814
FBgn0022097,1011.5852255159047,0.21887973249106202,0.1107396978295396,0.021847500956299233,0.149856756022588
FBgn0022131,1088.0620907377183,0.020941346130218277,0.09877482067192556,0.8095983540369978,0.9550548435707034
FBgn0022153,2776.2409788258606,0.009076332852242857,0.08792746654659245,0.9020887689198087,0.9794364885755666
FBgn0022160,1326.3058348668694,-0.736691099099772,0.24078942969977582,1.3545576168340408e-4,0.0025285288899571314
FBgn0022201,2843.088620056444,-0.15056580328575048,0.10560549442892117,0.09535065109918482,0.3878226655569855
FBgn0022213,3091.639267945913,0.18565207409501838,0.13606095314629216,0.08599141306906717,0.36545656475053434
FBgn0022224,125.51933978051503,0.019601333542460738,0.17934367178425514,0.8284879372209331,0.9609405006561432
FBgn0022238,633.7081988912473,-0.02167895577499672,0.14677870441869703,0.8324056104715709,0.9614282252877088
FBgn0022246,65.51458596500896,0.09617589981956025,0.17265560443807873,0.37442385042508425,0.7597781555465968
FBgn0022268,3101.6858764609833,0.010400501501535191,0.1119137108389082,0.9151522869002153,0.9843386513143568
FBgn0022288,654.5966543317403,-0.14797346703671727,0.13700854826921377,0.16312625442935647,0.5225942323385427
FBgn0022338,1046.7916211297943,-0.4399667679386557,0.1012992678753406,2.2749206465323887e-6,6.790127329690884e-5
FBgn0022343,1108.4878302466716,0.017974608139046853,0.09748946053313559,0.8348809378170045,0.9614282252877088
FBgn0022344,441.54280682345257,0.00157708294928561,0.10451591478081056,0.9868332602535594,0.9966029324103978
FBgn0022349,2523.0618271561434,-0.18470967455475684,0.12114723448311343,0.06511964859368424,0.3071202696586887
FBgn0022355,22.267378041173156,0.4041639757858276,0.5701586946402709,0.01940805350831083,0.13829899773088272
FBgn0022359,242.65854963177702,0.2268103294800394,0.18169821974251404,0.06949633505032748,0.31961283941032936
FBgn0022361,91.93632641554784,-0.040612386377533345,0.16737555560448772,0.685159385843451,0.9146195240069174
FBgn0022382,608.0867259774961,-0.48007524858859374,0.12680670524940502,2.0592121080411687e-5,4.953416871452789e-4
FBgn0022699,491.59154397989585,0.0039895769531265906,0.13298184244363845,0.969756115413246,0.9920978001055716
FBgn0022700,1.3878636604744912,-0.01972071441360628,0.20521523678618328,0.48681835224318937,NA
FBgn0022702,336.1165531934052,0.5669696777898279,0.26229430901274986,0.002513793325774521,0.028350002507345987
FBgn0022708,1798.2883395204963,0.03079285300716137,0.08250784398144109,0.683843136969813,0.9146134766573516
FBgn0022709,108.78669661689506,0.18847326121029626,0.16434770123410317,0.1092830882960602,0.4217722338883221
FBgn0022710,105.01834113758937,-0.07769756546297463,0.1719964259324109,0.45656523036750013,0.8129310237517692
FBgn0022720,1883.5128581859583,0.0030392250610802537,0.08637377248476795,0.9703912607292887,0.9922071821928587
FBgn0022724,269.00852994233526,0.05574175500117743,0.12098485337179195,0.5709397892598078,0.8642251195296287
FBgn0022740,0.19004814543694687,-0.005571241535674625,0.20575599196506472,0.8394799935341549,NA
FBgn0022764,5398.834353964154,-0.16209774297023133,0.0998799733396977,0.0634045199574967,0.302182231206199
FBgn0022768,2311.5320780023408,-0.14461613500807446,0.1140136556705477,0.13025235333603774,0.4646742233715847
FBgn0022770,15.819650348675735,0.1315118590119166,0.2423152412472714,0.12224334443120022,0.4468297565660428
